"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
235097487,"2016-02-29 15:53:17 GMT",53.45605,-3.03212,73.2,0.2,511,0,0,"VENOM","",0,0,0,0,0,0,"","00-00 00:00"
366608000,"2016-02-29 15:49:55 GMT",33.73354,-118.27083,232.8,0,189,15,9043873,"CALIFORNIA RESPONDER","WBO8591",54,9,61,4,11,0,"","00-00 24:60"
219016514,"2016-02-29 15:53:14 GMT",55.60774,12.44364,0,0,511,15,0,"AISLING","XPE3960",36,0,13,0,4,0,"","00-00 24:60"
636011006,"2016-02-29 15:46:26 GMT",10.63907,-71.58468,264.5,0.1,8,1,9166390,"MOSCOW KREMLIN","ELWE6",80,206,37,25,17,8,"BAJO GRANDE","02-27 12:00"
210813000,"2016-02-29 15:51:37 GMT",1.26118,104.11028,82,8,84,0,9453767,"MARIA MARIA","NO4",70,240,52,17,28,18.2,"ZHANJIANG,CHINA","03-06 01:00"
244710742,"2016-02-29 15:53:09 GMT",53.43266,5.77371,263.2,0,511,0,0,"OERD","PE7941",60,36,36,7,8,1.4,"HARLINGEN","08-31 23:00"
257659000,"2016-02-29 15:53:12 GMT",59.2199,5.95253,74.6,10.6,75,0,9646405,"OYFJORD","LCYR",70,26,43,6,6,5,"VHF 16/+4741217804","03-21 12:34"
244660376,"2016-02-29 15:53:13 GMT",52.40753,4.85903,353.7,0,511,0,0,"SIMUL PROFECTI","PD9517",70,1,79,5,4,1.3,"ZWOLLE","00-00 00:00"
204209890,"2016-02-29 15:53:15 GMT",37.7141,-25.43188,0,0,511,0,0,"ANDRE E TIAGO","",30,7,10,3,3,0,"","07-18 05:00"
204206750,"2016-02-29 15:53:16 GMT",36.94508,-25.14667,0,0,511,15,0,"BAIA DA MAIA","CUCZ6",30,0,0,0,0,0,"","00-00 24:60"
636090879,"2016-02-29 15:51:36 GMT",53.509,9.93717,178,0.1,358,5,9306067,"CALISTO","A8HF6",79,152,16,14,11,10,"HAMBURG.DE","02-28 23:00"
304824000,"2016-02-29 15:53:17 GMT",59.4235,10.65167,24.8,1.8,94,0,9344253,"PACHUCA","V2QO8",70,120,19,10,10,6.6,"NO/MOSS","02-29 17:00"
247335300,"2016-02-29 15:51:37 GMT",43.57883,10.30367,273,0,175,5,9319454,"EUROPALINK","ICUO",60,22,192,15,15,7.1,"LIVORNO","02-28 16:30"
316013290,"2016-02-29 15:53:14 GMT",64.17626,-51.72002,27.7,0,329,0,8516809,"FV SAPUTI","XJAQ",90,24,39,7,6,6.8,"NUUK","02-24 06:00"
431006774,"2016-02-29 15:49:29 GMT",34.70936,135.335,197.6,0,511,0,0,"DAI38DAISHINGOU","",33,37,22,14,9,0,"","00-00 00:00"
204206760,"2016-02-29 15:53:15 GMT",36.94524,-25.14671,0,0,511,15,0,"MESTRE SOARES","CUCZ7",30,6,10,3,3,0,"","00-00 24:60"
273371000,"2016-02-29 15:53:03 GMT",45.35691,36.68395,276,0,181,0,0,"KAPITAN RYBALKO","UEZI",52,18,33,1,9,0,"455","02-29 23:55"
353628000,"2016-02-29 15:43:29 GMT",31.78472,120.93968,120,11.8,120,0,9467914,"PEACE GRACE","HP8206",70,105,24,5,14,6.1,"HONGKONG","03-04 14:00"
565361000,"2016-02-29 15:53:12 GMT",-29.88636,30.99956,231.1,0,111,3,9425576,"MERMAID VANQUISH","9VBF4",52,11,48,10,4,4.6,"DURBAN SA","02-26 04:30"
244660061,"2016-02-29 15:53:00 GMT",52.00613,6.04537,8.3,9.1,511,0,0,"FATA MORGANA","PB4441",0,76,10,8,2,0,"NL","03-08 15:51"
245241000,"2016-02-29 15:53:10 GMT",53.33079,6.93042,277.5,0,200,0,9467201,"WARBER","PILF",70,85,10,3,11,3.7,"DELFZIJL","02-28 10:00"
204835000,"2016-02-29 15:53:15 GMT",38.53711,-28.52781,0,0,511,4,0,"PONTA DOS ARCOS","CUXW",30,0,0,0,0,0,"","01-31 00:00"
316182000,"2016-02-29 15:51:56 GMT",48.42133,-123.38733,70,0,44,5,7006778,"BARTLETT","CGDR",51,32,26,6,6,4,"NORTHERN SAR","01-23 20:00"
204810000,"2016-02-29 15:53:15 GMT",38.53719,-28.52788,0,0,511,15,0,"MILAO","CUSV",0,0,0,0,0,0,"ACORES[","00-00 24:60"
311834000,"2016-02-29 15:53:11 GMT",68.98698,33.05785,2,0,313,5,9228069,"ATLANTIC HAWK","C6TY3",70,210,15,7,25,8.1,"MURMANSK","02-27 16:00"
338098818,"2016-02-29 15:53:06 GMT",16.9858,-61.89868,337.8,7.5,511,0,0,"TT REBECCA","WCY9742",37,0,0,0,0,0,"","00-00 00:00"
205280990,"2016-02-29 15:53:00 GMT",51.32625,4.32841,260.3,1.6,511,10,4327456,"SINJOOR 1","OT2809",33,55,15,11,2,0,"ANTWERP","00-00 24:60"
235114033,"2016-02-29 15:53:15 GMT",47.5914,-122.34533,176.6,1.2,176,0,9706891,"CMA CGM B FRANKLIN","2IZK8",71,172,227,21,33,13.6,"SEATTLE","02-29 11:00"
211667950,"2016-02-29 15:53:14 GMT",53.12834,8.66112,360,0,277,0,0,"LETHE","DD6108",99,12,0,0,4,0,"","01-01 00:00"
316003779,"2016-02-29 15:53:10 GMT",50.03833,-125.24505,202,0,511,7,6503896,"WESTERN KING","CY7367",30,12,11,3,3,3.8,"","00-00 00:00"
244690219,"2016-02-29 15:53:01 GMT",51.27247,3.84315,360,0,511,0,0,"HARMONIE","PE5221",79,76,10,4,4,0,"","00-00 00:00"
367004910,"2016-02-29 15:53:11 GMT",29.56478,-90.72462,102.1,0.7,41,0,693109,"TH KELLY","WDC3264",31,6,21,3,7,3,"HOUSTON TEXAS","12-21 08:00"
227095780,"2016-02-29 15:53:10 GMT",52.33973,5.00259,131,8.1,511,0,0,"BEN NEVIS","FM4567",79,96,14,4,7,0.3,"DILLINGEN","08-26 10:47"
354028000,"2016-02-29 15:51:43 GMT",32.8457,34.98945,0,0,83,1,8002781,"ZEN VIBE","3FLX4",70,70,14,12,5,8.7,"HAIFA","02-28 01:00"
244660896,"2016-02-29 15:53:13 GMT",51.88836,4.23098,325,3.2,511,0,0,"TREASURY","PF2722",80,100,10,5,4,0.4,"NLROZ00116DOCKX00450","02-10 18:30"
667001439,"2016-02-29 15:53:10 GMT",37.50451,122.12491,275.6,0,511,0,8922163,"GRAND SPRING","9LU2242",60,45,148,23,4,6.3,"WEIHAI","01-14 03:00"
566011000,"2016-02-29 15:43:06 GMT",1.29337,103.95853,172,0,64,5,9553270,"COLOSSUS","9V9319",89,80,22,4,14,3.7,"OMU","02-26 12:00"
211589000,"2016-02-29 15:52:47 GMT",53.31643,7.28145,238,0,284,7,0,"MATHILDE BRUHNS","DQQY",30,16,3,3,3,2.2,"FISHING GROUND","00-00 24:60"
244670165,"2016-02-29 15:53:12 GMT",51.78683,4.64436,304.9,0,511,0,0,"OLIESERVICE 4","PF9653",80,16,7,2,3,1.8,"LUILEKKERLAND","09-21 12:00"
431002412,"2016-02-29 15:53:07 GMT",35.48011,139.64774,212.4,0,63,10,0,"KURURIMARU","JD3123",52,10,26,3,6,0,">JP YOK D","00-00 00:00"
244630816,"2016-02-29 15:52:53 GMT",51.27133,4.32961,176.5,0.1,511,0,0,"SENSATION","PG5367",81,110,25,8,7,3.5,"","01-14 16:00"
366864140,"2016-02-29 15:52:13 GMT",37.81023,-122.41112,71.4,0.4,511,0,0,"NAIAD","WAGB",60,7,10,2,2,0,"","00-00 00:00"
367517320,"2016-02-29 15:50:46 GMT",45.59367,-122.77155,304.5,0,511,5,0,"QUEEN OF MISSISSIPPI","WDG2605",60,15,57,7,7,2.4,"PORTLAND","02-10 16:00"
538070784,"2016-02-29 15:50:42 GMT",26.45634,-81.94409,266.4,0,22,5,0,"ESTEREL","V7WC8",0,32,10,7,3,2.4,"?","12-20 20:00"
311040400,"2016-02-29 15:52:30 GMT",45.10392,36.55154,48.3,0.1,350,1,9000572,"CHRYSSI","C6YO7",81,231,45,18,26,9,"KAVKAZ","10-14 12:00"
564165000,"2016-02-29 15:51:15 GMT",39.04638,117.77372,107,0,111,5,9621211,"GELBRAY EXPRESS","9V5956",79,13,122,5,13,6.4,"TIANJIN CHINA","02-28 09:00"
247206000,"2016-02-29 15:50:55 GMT",54.69885,5.28037,33.8,17.7,35,0,9138381,"GRANDE EUROPA","ICGE",71,18,165,16,16,8.4,"WALLHAMN","03-01 09:30"
257182000,"2016-02-29 15:53:08 GMT",59.02186,10.65052,179.1,21.8,181,0,9278234,"COLOR FANTASY","LMSD",60,29,195,18,18,6.9,"OSLO-KIEL-OSLO","03-01 09:00"
244670475,"2016-02-29 15:50:49 GMT",51.3129,4.27649,241.2,0,511,0,0,"CONTARGO I","PB5363",79,180,0,5,6,2,"ANTWERPEN","02-29 15:00"
245116000,"2016-02-29 15:53:12 GMT",53.12007,8.7095,78,0,353,0,7612620,"HERCULES","PHRS",52,8,22,4,5,4.6,"BREMERHAVEN","01-23 22:00"
244750286,"2016-02-29 15:53:16 GMT",52.38581,4.89513,158,7.3,511,5,0,"IJVEER 54","PH2789",60,14,14,4,5,2.4,"HEEN EN WEER","00-00 24:60"
229413000,"2016-02-29 15:51:52 GMT",45.43121,12.31078,333,0,301,5,8994001,"CARINTHIA VII","9HB3158",37,40,58,8,8,4.8,"VENICE","02-19 13:30"
244730119,"2016-02-29 15:52:27 GMT",52.97085,5.43144,0,0,511,15,0,"BERT","PE4890",39,53,7,4,4,0,"","00-00 24:60"
235849000,"2016-02-29 15:50:22 GMT",29.40713,-93.64423,311,0,152,1,9275658,"ENERGY  COMMANDER","MDWV2",80,190,38,7,25,11.9,"SABINE ANCHORAGE","02-19 07:00"
273353770,"2016-02-29 15:53:13 GMT",44.686,37.81887,63.1,0,157,0,9659907,"FANTOM","UBWI9",80,54,12,3,9,3.5,"NOVOROSSIYSK","10-22 06:00"
205507390,"2016-02-29 15:53:17 GMT",51.1458,3.77795,106.5,3.4,511,0,0,"MAURICE MAETERLINCK","OT5073",99,25,20,2,13,0,"HEEN EN WEER","01-30 14:48"
503606400,"2016-02-29 15:51:11 GMT",-42.84992,147.35466,324.8,0,511,0,0,"MAATSUYKER","VJT4447",0,10,5,2,3,0,"","00-00 00:00"
367843900,"2016-02-29 15:42:34 GMT",29.7715,-95.10178,83.2,0,511,0,0,"JB BLOOMER","WDG9108",52,5,10,3,6,3,"","00-00 24:60"
366887930,"2016-02-29 15:53:00 GMT",48.52185,-122.61518,172.2,0,511,15,9139830,"GUARD","WCY2823",52,18,18,6,7,5.7,"ANACORTES","01-01 00:00"
413984801,"2016-02-29 15:53:14 GMT",31.06984,121.4717,2.9,0,511,0,0,"YUXINHUO11600","",70,39,11,6,3,0,"","00-00 00:00"
269057529,"2016-02-29 15:53:17 GMT",51.23377,4.40627,360,0,179,0,0,"ANESHA","HE7529",69,120,15,4,7,1.6,"ANTWERPEN","01-04 20:00"
431500902,"2016-02-29 15:51:01 GMT",35.38767,139.66165,282.4,0.2,511,0,0,"2KANNON","JL6553",70,45,12,3,7,0,"","00-00 00:00"
235011240,"2016-02-29 15:51:47 GMT",17.01253,-61.77243,40.4,0.1,245,5,8995926,"ROSEHEARTY","MMZC2",36,19,37,7,3,4,"ANTIGUA","02-27 15:00"
565577000,"2016-02-29 15:38:26 GMT",36.01813,140.78745,24.4,0.3,26,1,9701009,"IVS THANDA","9V2740",70,153,27,10,20,6.8,"JP KSM OFF","02-29 16:00"
229095000,"2016-02-29 15:53:15 GMT",53.54307,9.91975,222.5,0.1,269,0,9618745,"SD ROVER","9HA3065",52,6,22,4,6,5,"DE HAMBURG","11-16 06:00"
209886000,"2016-02-29 15:51:33 GMT",46.02717,-122.86942,29,0,138,5,9224685,"NORDEMS","P3YA8",70,202,23,14,16,7,"KALAMA","02-27 21:00"
244780254,"2016-02-29 15:39:40 GMT",51.92308,4.25109,360,0,511,5,0,"BANJAARD","PE2882",37,11,13,4,1,1.4,"MAASSLUIS","00-00 24:60"
211626290,"2016-02-29 15:51:17 GMT",53.14203,8.25176,0,0,202,0,0,"DRIELAKE","DF8347",99,14,5,1,4,0,"","01-01 00:00"
226003840,"2016-02-29 15:53:10 GMT",45.4363,12.30536,0,0,511,15,0,"MICHELANGELO","FM3105",69,35,75,5,5,0,"","00-00 24:60"
367516730,"2016-02-29 15:49:28 GMT",45.61245,-122.64556,294.9,0,113,5,0,"STACY T","WDG2546",31,22,8,5,3,3,"J T DOCK RYANS POINT","00-00 24:60"
356554000,"2016-02-29 15:48:30 GMT",38.97445,117.78353,311.4,0,291,5,9409053,"ATHENS BRIDGE","3FAQ3",70,191,71,23,9,11.9,"XINGANG CHINA","02-29 17:00"
367300280,"2016-02-29 15:53:08 GMT",32.69452,-117.15128,129.3,0,511,0,0,"BLARNEY","WDF2810",32,17,13,4,4,4,"SAN DIEGO","02-19 19:00"
413524280,"2016-02-29 15:53:07 GMT",19.73118,109.19268,11.9,0,273,0,0,"YANG GANG TUO 5","BJVA",52,18,18,4,6,4.2,"YANG PU","03-28 16:00"
316021513,"2016-02-29 15:52:40 GMT",50.03039,-125.25298,0,0,511,0,0,"SEACOM MARINE","",38,0,0,0,0,0,"","00-00 00:00"
244780755,"2016-02-29 15:49:28 GMT",51.99189,5.09775,182,0.8,511,15,0,"BGATRANS","PA3392",79,50,7,3,3,0,"","00-00 24:60"
244750688,"2016-02-29 15:53:17 GMT",52.38851,4.89267,213,0,511,0,0,"IJVEER 52","PH2792",60,14,14,4,5,2.4,"","00-00 24:60"
413664000,"2016-02-29 15:33:21 GMT",29.99568,121.97905,21,0.2,105,1,0,"JIANG XIA WEN","BUHV",70,109,19,11,11,5.2,"BEI LUN","02-28 16:00"
211508130,"2016-02-29 15:53:17 GMT",53.06901,8.81755,62.7,0,511,0,0,"ASCANIA","DA4798",70,62,1,3,3,2.3,"BREMEN","03-02 12:00"
431004768,"2016-02-29 15:53:13 GMT",35.44997,139.65979,298.6,0.3,299,0,0,"GINGA","JD3555",52,14,24,4,6,3.3,">JP YOK XX","09-27 12:00"
636015957,"2016-02-29 15:53:13 GMT",-24.41606,-46.35875,239.1,13.3,240,0,9675406,"ORANGE BLOSSOM 2","D5DS3",70,136,34,5,21,7.3,"SANTOS","03-01 10:00"
366884240,"2016-02-29 15:53:14 GMT",27.93347,-82.43383,296.9,0,511,0,0,"ENDEAVOR","WDB3177",52,11,17,9,7,5.1,"","00-00 24:60"
503009900,"2016-02-29 15:53:15 GMT",-32.06751,115.74644,313.9,0.1,511,0,0,"RESOLUTION","BO170",36,11,1,1,3,0,"","00-00 00:00"
305672000,"2016-02-29 15:49:36 GMT",55.49332,15.00063,57.5,10.6,59,0,9552020,"GRONA BIESSUM","V2FG9",70,84,16,7,7,6,"KEMI VIA NOK","03-03 17:00"
413464870,"2016-02-29 15:52:50 GMT",21.95116,113.19576,33.2,0,346,0,0,"ZHONG XIN HAI","",52,80,20,10,6,5.9,"ZHU HAI","02-15 18:00"
244700383,"2016-02-29 15:53:09 GMT",51.84197,4.65963,148,0,511,0,0,"ARGUS","PD4593",52,5,21,3,3,3,"DORDRECHT","01-04 19:15"
244660318,"2016-02-29 15:51:34 GMT",51.9232,4.19619,179.1,0.1,511,0,0,"KIARA","PD2321",80,76,10,6,5,1.4,"ROTTERDAM","02-29 12:00"
244740763,"2016-02-29 15:53:17 GMT",51.71276,4.83503,255.4,10.3,256,0,0,"VEGA","PD8365",80,75,10,6,2,0.4,"VAN A NAAR B","08-20 15:58"
710003930,"2016-02-29 15:23:05 GMT",-23.99016,-46.29371,199.4,9.7,511,0,9449144,"SMIT TERENA","PS9785",52,11,14,5,6,4.2,"TEBIG","06-29 00:00"
244110861,"2016-02-29 15:53:05 GMT",52.19021,4.49911,360,0,511,0,0,"AMSTEL AQUAMARIJN","PH6010",69,3,16,3,1,0,"","00-00 24:60"
441914000,"2016-02-29 15:53:13 GMT",34.61507,135.3748,2.5,0.3,314,1,9414656,"SEIYO_SUNNY","DSRM4",70,74,7,10,3,5.5,"JP OSAKA","02-28 22:00"
237710200,"2016-02-29 15:42:46 GMT",37.93767,23.62649,146.8,0.1,511,0,0,"PILOT BOAT 53","SY3201",0,4,10,1,3,0,"","00-00 00:00"
244750435,"2016-02-29 15:53:11 GMT",52.2932,5.02205,358.8,4.7,511,15,0,"HARMONIE","PD2160",99,6,1,18,3,0,"","00-00 24:60"
247108000,"2016-02-29 15:53:06 GMT",36.4565,-2.17217,236,13.3,239,0,9064073,"LNG PORTOVENERE","IBPV",84,167,49,16,16,8.1,"GIBRALTAR","03-01 06:00"
273313860,"2016-02-29 15:51:11 GMT",45.45871,36.73704,247.5,0,146,1,9417050,"MAIA","UBGE2",80,0,0,0,0,2.8,"454 ANCH.AREA","02-17 02:00"
211190000,"2016-02-29 15:53:14 GMT",54.63752,11.32011,221.9,13.2,215,0,9151539,"SCHLESWIG-HOLSTEIN","DMLM",69,3,140,13,13,5.5,"PUTTGARDEN<>ROEDBY","12-31 00:00"
244670797,"2016-02-29 15:53:10 GMT",51.24781,4.35098,111.1,0,511,0,0,"COLOMBUS","PD2163",80,58,9,3,5,1,"ANTWERPEN","09-18 20:00"
371713000,"2016-02-29 15:47:59 GMT",35.36491,139.7332,229.9,0.1,25,1,9527403,"CHALLENGE PROCYON","3EXV7",80,147,34,22,10,8.9,"JP YOK XX NGI","03-04 04:00"
248400000,"2016-02-29 15:52:26 GMT",46.7986,38.16755,311.3,6.9,307,0,9453614,"MEROVING","9HA2349",70,128,12,10,7,4.1,"ITALY","02-20 08:00"
235023045,"2016-02-29 15:53:14 GMT",51.9512,1.31352,79.8,0,255,0,9316402,"SVITZER STANFORD","MGVF5",52,14,18,6,5,5.2,"HARWICH","02-18 06:00"
229625000,"2016-02-29 15:53:15 GMT",31.21316,32.34113,13.1,6.1,14,0,9605267,"MSC AJACCIO","9HA3461",70,110,190,16,32,13.9,"GIOIA TAURO","03-02 23:00"
413971126,"2016-02-29 15:38:03 GMT",22.91035,113.42405,97.3,5.8,511,0,0,"HUI JIN QIAO 06","06",70,35,15,8,7,3.2,"QUAN ZHOU","12-30 22:00"
413300000,"2016-02-29 15:51:56 GMT",38.99573,117.68782,242.3,0,511,1,0,"HAIBAO 5","BFEL",90,7,38,3,5,2,"TIAN JIN","10-08 18:00"
413794204,"2016-02-29 15:50:05 GMT",31.49308,121.38706,0,0,0,1,0,"TONGSHENG998","0",70,110,30,9,15,5,"B^#>","02-24 06:00"
263413250,"2016-02-29 15:33:48 GMT",40.03304,-8.97088,223.4,8,511,15,0,"CAETANO MARAFONA","CUDC 7",30,9,10,2,3,0,"","00-00 24:60"
244650260,"2016-02-29 15:53:01 GMT",51.9102,4.49937,13.3,0,511,0,0,"RHONDA","PG5524",0,12,3,1,4,0,"","00-00 00:00"
413786799,"2016-02-29 15:29:52 GMT",23.03225,113.50857,295.5,0.2,511,0,0,"YUEWEIHANG333","",70,66,15,10,6,0,"","00-00 00:00"
245186000,"2016-02-29 15:53:13 GMT",58.65192,16.4744,284.9,12,284,0,9467213,"NAJADE","PBZC",70,81,14,4,10,5.1,"NORRKOPING","02-29 18:00"
564061000,"2016-02-29 15:53:15 GMT",51.50422,0.50337,273.7,0,261,5,9391660,"SPIRIT OF HAMBURG","9V2497",70,210,44,20,12,10.7,">>GBLGP","02-29 02:00"
371194000,"2016-02-29 15:53:04 GMT",17.98272,-66.76326,284.4,0.1,511,0,7303918,"MIDNIGHT COAST","HO2443",75,14,40,5,7,3,"GUAYANILLA PR","02-29 09:30"
244660577,"2016-02-29 15:53:14 GMT",52.40894,4.84618,286.3,0,511,0,0,"MARPOL 17","PD4155",89,45,4,3,4,2,"AMSTERDAM","04-01 23:55"
367005070,"2016-02-29 15:50:38 GMT",47.65827,-122.37795,0,0,511,5,0,"CHIEF SEATTLE","",0,0,0,0,0,0,"","00-00 00:00"
304785000,"2016-02-29 15:33:48 GMT",40.22412,-9.8222,358.5,4.3,2,0,9313644,"LEINE","V2BS",70,73,16,5,7,4.3,"ROSYTH","02-07 12:00"
413795234,"2016-02-29 15:46:29 GMT",31.37527,121.47779,0,0,0,0,0,"YAQING9","",70,20,12,3,3,3,"SHANG HAI","04-12 23:00"
563559000,"2016-02-29 15:52:49 GMT",1.29549,103.92579,348.1,0.1,511,8,9695951,"OPRAH","9V2319",80,58,14,10,2,5,"","02-15 17:00"
246662000,"2016-02-29 15:50:50 GMT",45.46134,12.24664,316,0,119,5,9551973,"HAPPY DYNAMIC","PBXJ",70,141,16,22,4,7.2,"PORTO MARGHERA","02-26 09:00"
413268000,"2016-02-29 15:36:51 GMT",31.04393,122.19988,95.4,9.5,98,0,9113575,"YIN BAO","BPJV",70,158,32,16,15,5.5,"HUANGHUA","03-03 04:00"
244700354,"2016-02-29 15:43:50 GMT",52.5167,5.40273,126.7,9.1,511,0,0,"GRINZA 2","PF2589",79,60,7,4,4,1.4,"IJSSELMEER","01-01 00:26"
413831757,"2016-02-29 15:51:08 GMT",31.36853,121.65826,191.9,0.1,191,0,0,"YUHANGGUOYUN","",0,99,10,10,9,0,"","00-00 00:00"
224016190,"2016-02-29 15:50:22 GMT",28.14671,-15.42278,279.5,0,511,0,0,"ITARA","EA4760",53,3,15,2,2,0,"","00-00 00:00"
244710432,"2016-02-29 15:53:17 GMT",52.0422,5.09979,73.4,0.2,511,0,0,"JASON","PD6688",79,32,7,4,1,0,"?","00-00 24:60"
477203300,"2016-02-29 15:43:33 GMT",22.30654,114.1289,74.6,0.1,99,1,9639608,"SITC HOCHIMINH","VRLI3",70,120,23,15,8,7.8,"HONGKONG","02-29 16:30"
244770191,"2016-02-29 15:50:55 GMT",53.47437,6.3972,126.4,0,316,15,0,"TH27 ZWERVER","PC3816",30,21,6,4,1,0.6,"","00-00 24:60"
377272000,"2016-02-29 15:53:16 GMT",-29.87831,31.03257,197.3,0,197,8,8119584,"ENDURANCE","J8B2646",33,19,61,6,12,3.8,"DURBAN,RSA","02-22 07:00"
204235000,"2016-02-29 15:53:13 GMT",-29.86593,31.03373,190.4,0,511,0,9174907,"MONSERRATE","CUBZ5",30,10,18,4,4,3.6,"DURBAN","01-01 17:00"
273214800,"2016-02-29 15:53:17 GMT",68.92882,33.01642,0,0,511,5,7832749,"MIKULA","UASX",52,19,40,3,10,4.5,"MURMANSK","02-25 08:00"
244153594,"2016-02-29 15:46:25 GMT",53.36517,5.22513,118.1,0,511,0,0,"NOORDERZON","PG2748",37,5,10,3,2,0,"","00-00 00:00"
563843000,"2016-02-29 15:52:58 GMT",1.29379,103.94806,179.3,0.1,58,0,9644952,"COASTAL NEPTUNE","9V2207",89,80,17,15,3,6.4,"SINGAPORE","02-16 01:00"
477832400,"2016-02-29 15:53:08 GMT",38.15226,-9.67844,345.3,16.7,345,0,9622629,"OOCL CHONGQING","VRLZ4",70,145,221,17,31,13.5,"SOUTHAMPTON","03-02 17:30"
412470150,"2016-02-29 15:53:10 GMT",23.35154,116.69868,93.7,0.1,511,0,0,"XIN YUN TONG 288","BXHS",70,4,46,10,5,3,"SHANTOU","07-29 21:35"
227081370,"2016-02-29 15:53:15 GMT",48.97241,2.05607,33.1,2.2,511,0,0,"ZEELAND","FM2610",79,38,5,3,2,0.3,"ANVERS","01-01 00:00"
477995084,"2016-02-29 15:53:13 GMT",22.31168,114.15777,272.4,0.1,511,15,0,"PILOT 5","",50,4,10,2,2,0,"","01-01 00:00"
219011629,"2016-02-29 15:53:13 GMT",55.4631,8.44578,1.8,0,230,0,7321659,"SVITZER HELIOS","OULX2",52,10,22,5,5,5.1,"ESBJEPHARBOR","06-29 03:00"
244630439,"2016-02-29 15:53:16 GMT",51.88134,4.26555,0,0,511,0,0,"INVOTIS V","PH9467",33,37,5,7,3,0.1,"ROTTERDAM>><","03-31 00:00"
273442530,"2016-02-29 15:53:16 GMT",44.72841,37.78622,272.4,0.1,511,0,9260964,"BULATNYY","UFLD",52,10,15,6,4,3.4,"NOVOROSSIYSK","00-00 00:00"
211508100,"2016-02-29 15:50:46 GMT",39.50008,2.74766,76.6,0,511,0,0,"JOSEFINE","DK5506",36,4,8,6,1,0,"","00-00 00:00"
412522690,"2016-02-29 15:52:38 GMT",20.18117,110.26021,352.2,10,511,0,0,"HAIKOU1","",60,41,28,9,3,2.7,"AHANAHKOU","11-01 08:00"
366880750,"2016-02-29 15:52:29 GMT",36.90686,-76.08925,199.9,0.2,511,0,0,"VIRGINIA","WDB2867",50,12,5,3,2,1.5,"","00-00 24:60"
412448834,"2016-02-29 15:36:30 GMT",23.7216,117.55236,166.9,0.3,511,0,0,"MINXIAY-01505","000000",30,21,14,4,3,0,"","00-00 00:00"
311063300,"2016-02-29 15:51:25 GMT",51.33905,3.18771,119,0,209,5,8501957,"PRIDE OF YORK","C6ZQ7",60,28,151,21,4,5.8,"HULL<>ZEEBRUGGE","03-01 08:30"
245184000,"2016-02-29 15:51:17 GMT",53.34143,8.49497,315,0,14,5,9357511,"SAFFIER","PHOM",70,90,10,8,7,6.6,"BRAKE","02-25 04:00"
273442920,"2016-02-29 15:53:09 GMT",44.72869,37.7799,250,0,511,0,0,"UPORNYY","UEGE",52,8,7,3,3,1.5,"NOVOROSSIYSK","02-17 12:44"
352566000,"2016-02-29 15:52:22 GMT",38.9685,117.79709,102.8,9.5,103,0,9664160,"NEW AUDACITY","3EWE9",70,98,22,7,15,5.5,"CN BAY","03-01 18:00"
235037917,"2016-02-29 15:53:15 GMT",51.96452,1.2845,25.3,0.3,28,15,9366873,"SVITZER SHOTLEY","MNQJ6",52,8,17,6,5,5.3,"FELIXSTOWE","00-00 24:60"
212136000,"2016-02-29 15:53:16 GMT",53.89423,9.14553,52,0,47,0,9472000,"ALSTERDIEP","5BKK2",70,81,8,7,8,5.3,"GAVLE","03-03 16:00"
601229400,"2016-02-29 15:42:17 GMT",-33.90613,18.42302,349.8,0.1,511,0,0,"SUSAN KRUGER","",0,0,0,0,0,0,"","00-00 00:00"
249444000,"2016-02-29 15:52:47 GMT",51.46061,3.68173,0.1,0,181,5,9125372,"CELESTINE","9HA4248",70,22,140,13,12,5,"VLISSINGEN","02-29 11:00"
371133000,"2016-02-29 15:51:01 GMT",31.64135,121.22616,127.5,0,314,5,9672222,"DAIWAN CHAMPION","3EWK5",70,154,26,20,10,10.2,"CN TAG","02-29 17:00"
256100000,"2016-02-29 15:53:10 GMT",37.87792,23.72574,312.8,0,511,0,9509073,"ZALIV III","9HA2790",37,20,30,5,5,2.8,"AEGEAN SEA","08-04 15:30"
311771000,"2016-02-29 15:53:04 GMT",57.69877,10.92456,132.7,8.7,133,0,8822612,"CEMI","C6TT4",70,72,16,8,5,5.1,"KOPING","03-04 12:00"
211387530,"2016-02-29 15:53:09 GMT",51.25976,4.41412,278.9,0,271,0,0,"CALYPSO","DF4973",79,100,11,7,4,2.3,"GENT","00-00 00:00"
265586960,"2016-02-29 15:41:29 GMT",58.35315,11.34042,188.1,0,511,15,0,"RESCUE ILSE SANNE","7SA2305",51,8,4,2,2,0.9,"RS KARINGON","00-00 24:60"
799999999,"2016-02-29 15:32:41 GMT",37.12042,-8.52802,64.6,0,511,7,0,"BIGAJ","9A7023",30,4,3,5,17,0,"ADRIATIC SEA","01-20 17:59"
413692370,"2016-02-29 15:52:42 GMT",23.50887,117.36659,243.1,9.7,307,0,9430595,"XIN YUAN 16","BVBZ7",79,80,14,8,7,5.4,"HONG KONG","03-01 22:00"
413506660,"2016-02-29 15:30:36 GMT",21.62339,108.33282,243,0,511,0,0,"GUI RAN 2 HAO","",80,40,12,4,5,0,"","00-00 00:00"
